ID,reference,prediction,NJ,WE,RA,AL,RF,SA,AVG
7LD8iC4NqXM_7,"Okay, so tell me how things are at the moment.","It sounds like the feelings of being lost and not knowing what to do have been building up over time. It's like you've been carrying this weight with you, and it's affecting your daily life. Can you tell me more about what you mean by ""not knowing what to do""? What's been the most challenging part for you?",1,1,1,1,1,2,1.1666666666666667
7LD8iC4NqXM_9,"Okay, so you said that you're feeling really down, really sad, and you feel like you haven't got any motivation, but... are you okay?","It sounds like you're feeling a sense of hopelessness and frustration. It's like you're feeling stuck and unsure of how to move forward. You're not sure if you want to put in the effort to make changes, but you know you need to. It's like you're feeling a sense of desperation, like you're running out of options. Can you tell me more about what's been going on that's making you feel this way?",1,1,1,1,1,2,1.1666666666666667
7LD8iC4NqXM_11,"Okay. And you haven't got any motivation, but it sounds like you're putting quite a lot of pressure on yourself to try and feel a bit better.","It's okay, I'm here to listen. It sounds like you're feeling a bit overwhelmed and struggling to get out of bed, which is understandable. It's like you're feeling stuck. Can you tell me more about what's going on with the Percocet? How long have you been taking it, and what's been going on with your aunt and your sister?",-1,-1,-2,0,0,1,-0.5
7LD8iC4NqXM_13,"So you say you've been feeling quite isolated, there's not many people around.","It sounds like you're feeling a bit isolated and alone in this situation, and that's making it harder for you to muster up the motivation to do anything. It's like you're trying to hold on to something, but it's slipping away from you.",1,1,1,2,1,2,1.3333333333333333
7LD8iC4NqXM_15,"Okay, so I'm just going to try and find out a little bit more about you. So I understand that you're an English student at Uni?","It sounds like you're feeling a sense of disconnection and isolation, like you're carrying this burden alone.",1,1,1,1,1,2,1.1666666666666667
7LD8iC4NqXM_17,"And you live away from home with some friends, is that right?","It sounds like you're really focused on your studies right now. You mentioned earlier that you're struggling with your aunt and your sister, and that's taking a toll on you. Can you tell me more about what's going on with your aunt? What's the dynamic like between you and your aunt?",-1,-1,-2,0,0,1,-0.5
7LD8iC4NqXM_19,"Okay, so you don't live far from the Uni. But you say you feel like you live with your friends, but you don't feel like you can talk to them.","It sounds like you're feeling a bit disconnected from your family and friends back home, especially since your aunt moved away. It's like you're feeling a sense of loss and isolation. Can you tell me more about what it's like to be away from your family and friends? How do you feel when you're away from them?",1,1,1,1,1,2,1.1666666666666667
7LD8iC4NqXM_21,"Okay, so it sounds like you try and hide the way you're feeling from them.","It sounds like you're feeling a bit of a sense of isolation and disconnection from your friends, even though you value their friendship. You're worried that they might not understand what you're going through, and that's causing you to feel like you're not being true to yourself.",1,1,1,2,1,2,1.3333333333333333
7LD8iC4NqXM_23,"Okay, so it sounds like you've been feeling down, you've been feeling unmotivated, you feel like you want to be better, but actually it sounds like you feel like you can't reach out for help, you can't speak to anybody.","It can be really tough to put your emotions into words, especially when you don't feel like you can trust others to understand.",-1,-1,-2,0,0,1,-0.5
7LD8iC4NqXM_25,"Okay, I'm just going to go back in time a little bit. I suppose I'm just wondering when did all of this start? You said it's been going on for quite a few months.",It can be really tough to talk to people when you don't feel like you can trust them or feel like they understand what you're going through. It's like you're carrying this heavy burden all by yourself.,1,1,1,2,1,2,1.3333333333333333
7LD8iC4NqXM_27,"Okay, so this would be like last March, last April?","It sounds like the stress of the exams and the family situation at home really took a toll on you. And it's interesting that you mention your parents were going through a troubled time, because that must have made it even harder for you to cope. Can you tell me more about what you mean by ""troubled time""?",1,1,1,1,1,2,1.1666666666666667
7LD8iC4NqXM_29,"Around that time. So about six months ish. And it sounds like a lot was happening. So you had a lot of Uni pressure on, and you said that your parents were having marital problems.","It sounds like it's been a really tough time for you, both personally and with your family. It's like, you were already feeling overwhelmed with school and your parents' situation, and then exams just added to the pressure. And now, it seems like the stress of exams is just kind of... lingering, I guess.",1,1,1,1,1,2,1.1666666666666667
7LD8iC4NqXM_31,"Okay, and it sounds like that was a real shock to you.",It sounds like that was a really tough time for you. And it's no wonder you're feeling a bit overwhelmed and struggling to cope with the stress of school and the loss of your mother. It's like you were trying to navigate a lot of different emotions and responsibilities at once.,1,1,1,1,1,2,1.1666666666666667
7LD8iC4NqXM_33,"Okay, so it sounds like you were trying to work hard and be more successful because you thought that that would make them happier and try and fix things.","It sounds like you were feeling a bit of a sense of responsibility, like you were trying to prove to them that you were doing okay, even though things weren't going well. And that can be a really tough feeling to deal with.",1,1,1,2,1,2,1.3333333333333333
7LD8iC4NqXM_35,How did it backfire?,"It can be really tough to see that our efforts aren't having the desired outcome, and it's natural to feel frustrated and disappointed. It's like, we want to fix things, but it's not working out the way we hoped.",1,0,1,1,0,2,0.8333333333333334
7LD8iC4NqXM_37,"Okay, so after the summer, after the exam period, and how did that exam period go for you in the end?","It sounds like the guilt and pressure to perform were overwhelming, and it's affecting your self-esteem and overall well-being. It's like you were trying to fix the situation, but it didn't work out as planned. Can you tell me more about what you mean by ""it backfired""?",-1,-1,-2,0,0,1,-0.5
7LD8iC4NqXM_39,That's an awful lot of pressure to put on yourself to think...,"It sounds like the pressure and stress of the exam period really took a toll on you. How did you feel about the exam itself? Was it a relief that it was over, or was there a sense of relief that it was finally over?",1,0,-1,1,0,2,0.5
